시도,시군구,사고년도,횡단중,차도통행중,길가장자리구역통행중,보도통행중,충돌,추돌,공작물충돌,도로이탈,전도전복,횡단중,차도통행중,길가장자리구역통행중,보도통행중,충돌,추돌,공작물충돌,도로이탈,전도전복,횡단중,차도통행중,길가장자리구역통행중,보도통행중,충돌,추돌,기타,공작물충돌,도로이탈,전도전복,횡단중,차도통행중,길가장자리구역통행중,보도통행중,충돌,추돌,공작물충돌,도로이탈,전도전복,횡단중,차도통행중,길가장자리구역통행중,보도통행중,충돌,추돌,공작물충돌,도로이탈,전도전복
경기,의정부시,사망[명],10,0,0,0,1,2,1,-,-,1,1,0,0,4,2,3,-,1,5,1,0,0,3,2,1,0,0,0,2,3,0,0,4,0,2,-,0,4,0,0,0,2,1,0,-,1
경기,의정부시,부상[명],180,40,44,19,"1,111",561,12,-,-,146,18,43,13,"1,206",568,15,-,1,154,28,25,19,"1,052",461,428,14,1,3,166,61,33,22,"1,048",472,12,-,4,119,50,17,18,959,461,12,-,1
경기,안양시,사고[건],132,54,11,20,799,250,5,-,16,88,38,6,19,676,183,4,-,6,60,25,10,12,475,176,264,6,-,8,77,33,9,19,365,153,4,-,4,81,27,2,21,446,165,7,-,5
경기,안양시,사망[명],3,1,0,0,5,5,1,-,1,3,0,0,0,5,0,0,-,0,2,0,0,0,3,1,0,1,-,1,1,1,0,1,2,2,0,-,0,5,1,0,0,3,2,0,-,1
경기,안양시,부상[명],138,55,17,20,"1,264",442,32,-,16,90,39,8,23,"1,039",340,5,-,6,58,27,10,12,757,282,363,22,-,7,86,32,10,19,548,276,5,-,4,82,28,2,23,658,312,8,-,4
경기,부천시,사고[건],317,69,42,32,"1,331",415,17,-,4,216,41,36,28,"1,283",425,16,-,4,218,66,20,35,"1,066",455,"1,066",12,-,6,189,124,46,62,"1,154",543,17,1,3,232,102,26,60,"1,247",546,12,-,10
경기,부천시,사망[명],4,2,0,0,9,2,0,-,0,7,1,0,0,2,2,4,-,0,3,4,0,0,5,2,1,0,-,0,6,0,1,0,2,1,2,0,0,5,2,0,0,3,1,1,-,1
경기,부천시,부상[명],329,68,43,33,"2,054",686,22,-,4,221,41,36,31,"1,930",738,23,-,4,229,63,21,38,"1,563",718,"1,496",13,-,6,198,126,45,63,"1,642",929,19,1,4,237,102,26,61,"1,787",852,16,-,12
경기,안산시,사고[건],242,85,28,37,"1,526",508,48,5,8,190,47,21,18,"1,498",556,40,-,16,169,64,14,28,"1,264",496,"1,449",32,1,8,167,79,9,37,"1,252",501,27,1,19,130,70,16,55,"1,192",506,28,1,8
경기,안산시,사망[명],6,1,0,0,7,5,2,0,0,7,0,0,0,4,7,4,-,2,2,2,1,0,3,3,4,1,0,0,2,1,0,0,2,6,1,0,1,4,1,0,1,1,2,3,0,0
경기,안산시,부상[명],248,89,28,48,"2,485",961,76,5,9,191,49,21,18,"2,355","1,001",48,-,14,176,66,14,29,"1,886",835,"2,161",37,1,13,181,78,9,41,"1,904",865,28,1,18,134,75,16,62,"1,785",926,37,1,9
경기,평택시,사고[건],171,69,10,13,"1,278",657,65,7,19,153,43,12,18,"1,255",549,68,3,16,138,30,14,20,"1,227",615,910,51,3,18,166,49,10,53,"1,377",559,40,8,26,134,43,12,28,"1,121",558,51,3,23
경기,평택시,사망[명],4,1,0,1,17,8,5,1,2,8,3,2,2,4,8,1,1,1,4,0,0,0,9,10,5,3,1,0,9,2,0,0,13,12,6,1,1,5,2,0,0,3,8,4,0,0
경기,평택시,부상[명],184,68,10,13,"2,182","1,346",81,7,19,158,41,10,21,"1,933","1,035",75,2,15,140,31,14,20,"1,943","1,148","1,334",57,5,49,176,47,10,60,"2,151","1,027",41,7,26,139,43,13,30,"1,662","1,008",53,3,25
경기,광명시,사고[건],86,34,18,14,495,137,9,-,1,59,13,14,15,440,146,13,-,1,65,18,8,7,386,165,224,9,1,1,62,18,8,15,362,124,4,-,3,73,9,15,17,388,187,8,1,-
경기,광명시,사망[명],2,0,0,0,1,1,2,-,0,1,0,0,0,1,0,2,-,0,2,0,0,1,2,1,3,1,0,0,2,1,0,0,4,1,0,-,0,2,0,0,0,0,0,1,0,-
경기,광명시,부상[명],90,34,19,16,715,275,11,-,1,64,13,15,18,659,253,14,-,1,67,18,8,7,546,273,300,12,1,1,66,19,9,20,558,186,4,-,3,74,9,15,17,565,338,7,1,-
경기,구리시,사고[건],44,39,7,17,270,114,4,-,4,41,24,3,15,291,112,5,-,1,35,14,5,4,259,132,204,8,-,1,38,10,2,15,219,137,3,-,-,33,17,2,9,221,137,3,1,2
경기,구리시,사망[명],1,0,0,0,1,0,1,-,1,1,0,0,1,0,3,1,-,0,1,1,1,1,0,1,1,2,-,0,0,0,0,0,1,0,0,-,-,2,0,0,0,0,0,1,0,1
경기,구리시,부상[명],45,39,7,17,419,208,3,-,3,41,24,3,14,468,199,5,-,1,38,13,4,3,400,225,304,7,-,1,39,12,2,16,338,268,3,-,-,32,17,3,9,365,224,2,1,1
경기,양주시,사고[건],55,15,10,13,487,165,42,1,6,45,15,3,9,452,175,19,2,7,41,12,1,9,451,168,231,16,3,6,46,15,2,19,452,203,20,2,9,47,8,1,14,512,225,27,1,7
경기,양주시,사망[명],1,1,0,0,6,1,4,0,1,1,4,1,1,1,1,2,0,1,0,1,0,1,0,2,0,2,0,0,2,1,0,0,4,3,1,0,2,2,0,0,0,3,1,3,0,0
경기,양주시,부상[명],57,15,11,13,760,307,53,1,5,45,11,2,9,730,303,21,4,9,42,11,1,8,668,298,325,20,5,7,49,14,2,21,676,334,22,2,7,46,9,1,15,747,362,27,5,7
경기,여주시,사고[건],22,8,8,4,136,115,34,7,7,12,10,4,-,157,108,14,1,4,17,9,4,4,177,124,133,14,2,4,17,12,5,4,201,109,19,3,7,21,6,7,1,171,120,12,2,2
경기,여주시,사망[명],3,1,1,0,3,3,0,0,2,1,0,0,-,3,4,1,0,1,2,1,0,0,2,3,2,1,0,0,0,0,1,0,2,2,4,1,0,0,0,0,0,4,0,1,1,0
경기,여주시,부상[명],20,8,8,4,230,291,39,7,5,11,11,5,-,284,255,13,1,3,18,8,4,4,327,271,224,16,4,5,17,12,4,4,333,265,26,2,11,22,6,7,1,288,282,13,1,2
경기,화성시,사고[건],184,29,9,18,997,520,58,1,11,127,34,8,21,924,516,57,6,10,140,24,6,32,"1,097",514,997,43,4,10,171,33,11,40,"1,167",549,40,4,9,173,24,14,37,"1,103",550,60,7,14
경기,화성시,사망[명],8,1,0,0,5,4,5,0,2,4,3,0,1,5,9,6,3,0,2,1,1,0,1,7,11,3,1,0,4,2,0,1,5,13,0,1,1,4,1,0,0,5,7,6,1,1
경기,화성시,부상[명],181,30,9,19,"1,607","1,125",95,1,14,132,31,8,21,"1,415",944,79,3,12,145,25,5,33,"1,599",937,"1,533",46,4,14,182,32,11,41,"1,806",962,43,4,9,177,25,15,42,"1,645","1,084",95,6,13
경기,시흥시,사고[건],134,32,20,14,"1,035",360,43,1,8,79,35,13,11,"1,002",320,19,1,11,115,42,18,13,"1,105",371,514,30,1,15,116,29,3,15,"1,087",315,42,1,7,84,28,10,16,976,350,24,-,4
경기,시흥시,사망[명],4,1,0,0,11,4,1,0,2,4,2,0,0,4,5,1,0,1,5,2,0,0,6,4,3,5,0,1,5,1,0,0,2,2,3,0,2,4,0,0,0,3,7,3,-,0
경기,시흥시,부상[명],135,31,20,16,"1,717",697,71,1,6,79,37,14,11,"1,597",560,20,1,11,116,43,19,13,"1,716",655,835,43,1,14,120,29,3,16,"1,706",537,48,1,5,92,29,10,16,"1,570",584,28,-,4
경기,파주시,사고[건],135,16,31,13,734,281,39,2,8,94,5,25,14,615,247,29,6,8,119,28,17,24,797,272,279,32,2,10,107,45,21,18,764,275,48,6,10,122,28,17,18,736,290,42,6,11
경기,파주시,사망[명],4,1,0,0,6,3,4,0,0,7,1,2,0,6,3,2,0,2,2,1,0,2,9,0,3,6,0,1,6,0,1,0,10,3,2,0,0,3,1,0,0,3,2,5,2,1
경기,파주시,부상[명],139,16,36,14,"1,143",503,55,3,8,94,4,23,14,880,417,34,7,7,120,31,17,23,"1,180",476,407,34,3,9,106,47,22,19,"1,167",468,65,9,22,126,30,18,18,"1,148",484,46,4,12
경기,고양시,사고[건],343,58,30,50,"1,845",628,51,3,11,238,40,16,26,"1,628",599,44,3,15,263,53,9,36,"1,788",703,324,35,1,18,270,90,19,63,"1,556",629,46,4,17,236,67,12,59,"1,625",624,50,1,10
경기,고양시,사망[명],13,1,0,1,13,5,2,0,0,9,0,0,1,7,4,2,0,0,5,2,0,0,13,4,1,6,0,0,6,3,1,1,13,2,2,0,1,6,1,0,0,5,3,3,0,0
경기,고양시,부상[명],355,60,31,50,"2,871","1,162",64,3,11,244,41,16,25,"2,460","1,041",50,3,17,273,54,10,40,"2,621","1,210",422,39,1,18,277,93,19,65,"2,347","1,094",51,4,17,246,66,12,64,"2,484","1,144",66,2,14
경기,광주시,사고[건],109,36,14,5,807,310,30,4,8,86,29,9,6,822,375,26,4,6,88,31,12,14,792,497,569,30,4,11,105,42,12,23,769,473,35,6,7,112,29,5,15,743,407,45,2,6
경기,광주시,사망[명],5,1,0,0,3,5,1,1,0,6,0,0,0,7,4,0,2,1,5,2,0,0,0,3,1,3,0,0,2,1,0,0,2,1,1,1,0,4,0,0,0,2,4,5,0,0
경기,광주시,부상[명],107,36,15,5,"1,263",666,30,4,10,87,32,9,6,"1,253",732,34,3,6,94,30,12,15,"1,184",986,859,37,6,13,107,41,12,23,"1,171",907,43,6,10,119,34,6,19,"1,089",817,57,2,6
경기,연천군,사고[건],21,1,3,-,100,28,7,-,3,6,2,2,1,114,30,10,3,1,13,9,2,-,118,30,6,6,1,1,11,3,3,1,98,36,7,2,2,13,1,5,-,113,24,4,-,3
경기,연천군,사망[명],0,1,1,-,5,1,1,-,1,0,0,0,0,0,0,1,1,0,1,0,0,-,3,1,0,0,0,0,0,1,1,0,3,1,0,2,0,1,0,0,-,1,1,2,-,0
경기,연천군,부상[명],21,0,2,-,169,62,8,-,2,6,2,2,1,204,45,19,2,1,12,10,3,-,215,54,7,6,1,1,11,2,2,1,169,71,10,0,2,13,1,5,-,171,41,2,-,3
경기,포천시,사고[건],49,5,4,5,479,137,26,1,3,40,3,6,5,384,134,23,2,4,38,4,7,4,533,192,50,8,-,2,45,12,7,2,405,146,16,-,2,36,9,1,1,352,153,11,2,2
경기,포천시,사망[명],2,1,1,0,7,1,2,0,0,2,0,2,1,9,4,4,1,1,3,1,0,0,2,1,2,0,-,0,3,0,0,0,2,3,5,-,1,1,1,0,0,1,5,5,0,1
경기,포천시,부상[명],52,4,3,5,835,286,46,1,3,42,3,5,4,669,252,31,1,3,38,4,7,5,834,368,68,9,-,3,42,13,8,2,685,311,14,-,1,38,8,2,1,597,343,15,3,1
경기,가평군,사고[건],15,1,3,3,181,55,13,6,6,19,4,4,-,120,58,15,4,3,21,7,2,1,163,66,69,10,1,2,13,15,8,5,218,74,15,3,8,20,12,7,1,208,56,15,1,4
경기,가평군,사망[명],1,0,0,0,2,0,2,1,0,0,0,0,-,2,0,1,2,0,3,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,1,4,0,0
경기,가평군,부상[명],14,1,3,4,342,118,15,5,6,19,4,4,-,207,128,15,3,4,19,7,2,1,317,142,117,13,1,3,13,16,8,5,382,156,29,5,10,22,12,8,1,366,111,24,3,5
경기,양평군,사고[건],25,8,3,11,119,125,19,3,5,11,9,3,5,152,116,18,3,6,24,5,4,8,94,95,197,23,1,8,30,11,8,6,154,92,8,3,2,18,4,6,-,158,82,8,2,3
경기,양평군,사망[명],2,0,0,0,2,2,1,0,1,0,1,0,0,1,0,5,0,0,2,2,0,0,1,3,4,4,0,2,1,3,2,0,0,3,2,1,0,2,0,0,-,0,0,2,0,0
경기,양평군,부상[명],26,9,3,13,216,230,27,3,4,11,8,3,5,262,268,16,4,6,22,6,4,8,173,198,316,28,3,8,29,9,6,6,238,195,10,4,2,17,4,6,-,276,177,7,2,3
경기,이천시,사고[건],75,21,16,5,411,216,22,1,5,57,12,9,6,487,190,23,5,8,64,12,7,1,429,208,350,25,2,13,65,7,8,3,404,180,13,2,7,49,10,10,7,397,184,26,4,4
경기,이천시,사망[명],5,0,0,0,5,10,2,0,1,4,5,0,0,5,1,3,2,0,0,1,0,0,1,5,2,2,0,0,2,0,1,0,3,4,2,1,0,3,0,0,0,6,3,7,2,1
경기,이천시,부상[명],79,22,16,5,662,428,26,2,4,59,9,9,6,795,369,26,3,11,69,11,7,1,657,415,569,31,2,13,69,7,7,3,586,365,36,1,7,50,10,10,10,612,367,26,2,3
