시도,시군구,사고년도,횡단중,차도통행중,길가장자리구역통행중,보도통행중,기타,충돌,추돌,기타_1,공작물충돌,도로이탈,전도전복,기타_2,횡단중_3,차도통행중_4,길가장자리구역통행중_5,보도통행중_6,기타_7,충돌_8,추돌_9,기타_10,공작물충돌_11,도로이탈_12,전도전복_13,기타_14,횡단중_16,차도통행중_17,길가장자리구역통행중_18,보도통행중_19,기타_20,충돌_21,추돌_22,기타_23,공작물충돌_24,도로이탈_25,전도전복_26,기타_27,횡단중_29,차도통행중_30,길가장자리구역통행중_31,보도통행중_32,기타_33,충돌_34,추돌_35,기타_36,공작물충돌_37,도로이탈_38,전도전복_39,기타_40,횡단중_42,차도통행중_43,길가장자리구역통행중_44,보도통행중_45,기타_46,충돌_47,추돌_48,기타_49,공작물충돌_50,도로이탈_51,전도전복_52,기타_53
전남,나주시,사고[건],34,6,1,2,15,361,120,49,24,8,10,16,27,9,1,3,28,244,85,56,20,6,3,11,29,8,3,5,25,213,76,62,9,4,6,7,27,7,2,2,27,199,61,46,15,6,7,4,27,9,1,3,18,266,115,40,21,8,8,14
전남,나주시,사망[명],2,0,0,1,0,9,2,0,2,2,4,3,2,1,0,0,3,8,0,0,3,0,0,0,3,1,0,0,2,2,0,0,1,2,1,1,2,1,0,0,0,3,0,1,2,0,0,0,1,2,0,0,1,3,4,2,0,1,2,1
전남,나주시,부상[명],32,6,1,2,15,669,250,87,29,6,6,17,27,12,1,3,25,397,190,102,30,8,3,11,27,7,3,6,24,351,157,104,9,2,7,6,27,6,3,2,28,326,126,81,17,7,8,7,30,8,1,4,17,505,253,59,34,10,6,14
전남,광양시,사고[건],43,8,3,3,43,358,98,122,32,4,9,16,38,11,3,2,40,342,90,85,35,7,4,6,35,18,4,5,24,257,81,127,12,3,4,5,32,11,5,1,21,289,92,100,13,7,6,7,44,20,2,3,22,344,76,90,22,2,6,1
전남,광양시,사망[명],2,1,0,0,0,7,3,0,0,2,1,1,2,0,0,1,1,4,0,0,6,0,0,0,2,1,0,0,3,3,2,0,2,0,2,0,0,0,1,0,0,1,3,2,2,4,3,1,1,2,0,0,0,5,0,1,0,1,1,0
전남,광양시,부상[명],44,7,3,4,46,612,162,187,47,4,9,17,39,11,3,1,40,582,168,125,39,14,5,6,35,18,4,5,21,369,151,170,11,4,2,6,34,11,4,1,22,428,147,127,12,6,3,7,45,21,2,4,23,530,171,128,23,4,6,1
전남,담양군,사고[건],13,5,2,-,15,140,49,53,18,4,9,13,10,2,2,-,13,140,33,58,9,5,8,7,10,5,2,1,13,128,47,61,9,3,7,6,9,5,1,2,26,124,44,55,10,4,7,15,8,7,4,-,14,116,47,57,8,4,9,5
전남,담양군,사망[명],1,1,0,-,1,3,0,2,0,1,0,3,0,0,0,-,2,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,2,2,0,1,1,0,1,0,-,0,2,1,4,1,0,0,0
전남,담양군,부상[명],12,4,2,-,14,294,116,90,27,7,12,16,11,2,5,-,13,299,72,88,9,5,9,8,10,5,2,1,12,233,103,93,10,3,10,6,9,6,2,1,29,214,108,88,11,5,7,18,9,6,4,-,14,191,101,97,8,5,10,5
전남,곡성군,사고[건],7,1,-,-,9,65,17,24,13,8,3,6,3,2,1,-,8,62,15,13,9,1,6,2,4,1,-,-,14,49,16,15,3,2,3,3,4,1,-,-,12,44,13,20,3,3,1,1,3,1,1,-,6,52,15,30,6,2,-,8
전남,곡성군,사망[명],3,0,-,-,2,0,1,0,1,1,1,0,0,1,0,-,1,1,1,1,1,1,0,0,0,0,-,-,0,3,1,0,2,0,0,1,2,0,-,-,0,1,2,0,0,0,0,1,0,0,0,-,0,1,1,1,1,0,-,0
전남,곡성군,부상[명],4,1,-,-,8,148,28,39,24,10,3,6,3,1,1,-,11,115,19,17,9,0,6,2,5,1,-,-,14,95,35,28,6,2,5,2,2,1,-,-,16,75,21,38,3,4,1,0,3,1,1,-,7,87,28,44,6,3,-,10
전남,구례군,사고[건],9,5,-,1,17,56,15,25,5,1,3,5,6,5,2,1,11,46,16,9,5,-,4,6,2,1,-,-,16,42,13,26,5,2,2,8,5,3,1,2,12,36,7,24,7,2,4,10,1,2,-,-,5,53,16,12,5,3,2,3
전남,구례군,사망[명],3,0,-,0,0,0,1,0,1,0,0,2,2,1,0,0,1,0,0,1,0,-,1,2,0,0,-,-,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-,-,1,0,2,0,0,1,0,0
전남,구례군,부상[명],6,5,-,1,17,108,37,32,5,2,3,12,7,4,3,1,11,77,30,11,6,-,5,4,2,1,-,-,16,64,27,32,8,4,1,8,4,3,1,2,12,66,18,32,9,4,5,12,1,2,-,-,5,102,30,26,16,2,2,4
전남,고흥군,사고[건],17,4,6,-,19,148,45,32,21,8,18,11,11,7,5,-,26,97,41,67,32,12,8,11,6,5,3,2,28,79,32,78,18,8,7,9,3,3,1,-,36,51,17,106,9,-,4,25,6,5,2,-,31,24,27,66,6,4,3,24
전남,고흥군,사망[명],0,1,0,-,0,4,4,0,1,2,5,0,2,2,0,-,0,3,1,2,2,2,1,2,0,1,0,0,2,4,4,0,3,0,0,1,0,0,0,-,2,2,0,0,2,-,0,3,1,0,0,-,1,2,0,0,2,1,2,4
전남,고흥군,부상[명],18,3,7,-,21,281,140,54,27,7,22,15,9,5,5,-,26,164,79,123,41,14,7,11,6,4,3,2,26,141,62,132,24,13,8,9,3,3,1,-,35,83,28,186,11,-,5,25,5,5,2,-,32,34,47,98,8,9,1,26
전남,보성군,사고[건],10,11,7,2,11,135,42,10,22,9,12,4,12,6,6,1,11,116,24,8,23,5,5,3,6,5,3,-,7,85,30,11,15,7,7,4,5,3,2,-,7,72,23,9,8,7,13,4,5,4,2,-,15,91,23,7,17,5,10,4
전남,보성군,사망[명],0,0,1,1,0,8,0,0,1,1,3,0,0,0,0,0,1,3,2,3,2,2,0,0,2,0,2,-,1,3,0,0,6,0,1,2,1,0,1,-,0,0,0,0,0,2,1,0,2,0,1,-,1,2,2,0,2,0,0,0
전남,보성군,부상[명],10,12,6,1,11,235,86,18,32,10,10,8,12,6,7,1,11,231,49,5,28,4,5,4,4,5,3,-,6,153,55,13,15,7,7,2,4,3,1,-,7,111,45,18,13,6,12,4,4,4,1,-,16,154,44,8,19,6,10,4
전남,화순군,사고[건],21,6,2,2,35,135,39,52,14,4,5,10,17,4,3,2,23,129,33,71,12,3,7,14,10,6,1,5,22,141,50,41,6,7,6,14,15,3,-,2,17,120,44,32,8,2,5,15,11,5,11,5,7,147,44,10,12,6,6,4
전남,화순군,사망[명],4,1,0,1,2,1,0,0,0,1,0,1,2,0,1,0,0,2,1,1,3,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,-,0,0,0,0,0,0,0,0,3,1,0,2,0,0,3,1,0,3,1,0,1
전남,화순군,부상[명],21,5,2,1,34,257,95,83,23,10,5,10,15,4,3,2,26,244,83,101,13,2,12,18,11,5,1,5,21,285,100,70,12,12,18,16,15,3,-,2,18,219,72,46,10,2,5,16,10,6,10,5,7,253,102,11,16,9,6,5
전남,장흥군,사고[건],15,12,3,1,13,160,38,15,15,13,10,6,4,5,5,1,9,135,25,19,22,12,13,5,9,5,5,-,20,100,31,28,13,7,7,9,5,6,8,3,22,77,41,31,20,3,12,13,6,10,3,2,23,74,35,50,29,1,6,9
전남,장흥군,사망[명],1,0,0,0,1,5,0,0,1,1,2,0,0,0,1,0,1,3,0,0,1,0,2,1,0,0,1,-,3,2,1,0,1,1,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0
전남,장흥군,부상[명],14,12,3,1,12,260,87,19,28,13,11,6,4,5,4,1,9,244,39,33,25,16,18,5,10,5,5,-,20,147,47,43,14,10,7,5,5,6,8,3,21,160,92,44,30,3,14,14,6,10,3,2,22,124,65,74,36,1,9,9
전남,강진군,사고[건],8,5,3,-,25,111,43,52,25,4,23,22,13,4,-,-,19,137,42,21,24,17,11,13,9,7,1,-,16,123,44,27,30,12,9,11,9,11,-,-,16,113,34,19,15,8,10,9,10,8,2,-,16,112,54,18,27,18,17,7
전남,강진군,사망[명],0,0,0,-,1,3,1,0,0,0,1,0,0,0,-,-,0,1,0,0,1,2,1,0,1,0,0,-,0,1,1,1,2,1,0,2,0,0,-,-,1,1,1,0,1,1,0,0,1,0,1,-,2,1,1,1,0,1,0,0
전남,강진군,부상[명],8,5,3,-,25,219,77,91,40,6,25,24,14,4,-,-,20,248,68,28,31,17,13,13,8,7,1,-,16,282,111,38,37,11,11,10,9,12,-,-,16,208,71,35,19,8,12,11,10,8,2,-,14,222,162,29,29,20,18,9
전남,해남군,사고[건],19,5,-,2,34,168,73,86,14,8,9,16,14,5,1,1,26,143,36,35,7,2,5,6,10,5,2,-,20,132,36,46,14,6,2,12,21,1,3,-,22,138,41,47,10,5,2,10,10,1,2,3,19,129,38,45,9,3,1,3
전남,해남군,사망[명],3,0,-,0,0,9,3,1,1,1,0,4,1,1,0,0,0,5,1,1,3,0,1,3,0,0,0,-,0,3,3,2,3,0,0,3,3,0,0,-,1,1,2,2,0,0,0,3,2,0,0,0,2,2,2,0,2,1,0,0
전남,해남군,부상[명],16,5,-,2,40,292,116,187,16,8,14,16,13,4,1,1,27,237,64,49,13,2,5,3,11,5,2,-,23,178,69,96,18,11,2,9,18,1,3,-,23,205,77,65,16,6,2,7,8,1,2,3,17,184,74,70,8,6,1,4
전남,영암군,사고[건],20,10,2,2,15,227,95,68,28,11,7,8,8,2,3,1,14,196,111,34,12,4,10,5,8,9,-,2,9,181,74,24,12,1,-,3,11,15,1,1,7,242,65,8,17,8,11,5,10,16,5,1,8,231,102,12,12,4,10,7
전남,영암군,사망[명],2,0,1,0,0,2,1,1,3,1,0,0,0,1,0,0,0,1,3,0,1,2,0,1,1,1,-,1,1,5,3,0,1,1,-,0,0,1,0,0,1,5,1,0,2,0,4,0,2,2,0,0,1,8,3,0,1,0,1,1
전남,영암군,부상[명],20,10,1,2,15,446,215,127,34,13,8,8,8,1,3,1,16,352,237,49,15,4,13,4,8,8,-,1,9,307,146,33,12,0,-,3,12,15,1,2,6,431,149,9,22,8,7,6,8,14,6,1,8,406,197,19,12,7,9,13
전남,무안군,사고[건],28,12,4,-,17,167,104,42,10,3,5,3,19,2,1,1,25,139,66,119,5,6,4,8,13,4,2,2,24,166,65,168,7,3,3,5,13,3,5,1,21,103,56,70,3,1,1,3,10,10,2,1,13,96,25,70,5,3,1,2
전남,무안군,사망[명],1,2,0,-,3,6,0,0,2,2,1,0,1,1,0,0,1,4,3,2,1,1,0,1,1,1,0,0,5,3,0,3,0,0,0,1,1,0,0,0,2,2,1,2,1,0,1,1,0,1,0,0,0,2,1,2,5,1,1,0
전남,무안군,부상[명],30,10,4,-,15,267,168,60,10,1,8,6,22,1,1,1,26,222,123,194,7,8,4,8,12,3,3,2,21,240,121,251,9,3,4,7,12,3,5,1,21,154,99,96,3,1,0,2,10,9,2,1,13,135,40,98,2,3,0,6
전남,함평군,사고[건],8,3,5,-,8,94,30,17,18,2,4,4,2,4,2,2,9,96,26,11,17,5,5,6,3,2,3,-,10,92,31,16,10,7,4,4,6,-,8,-,8,84,20,5,12,3,5,1,6,3,-,-,13,69,20,37,16,7,3,6
전남,함평군,사망[명],3,0,1,-,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,-,1,2,5,0,0,1,1,0,0,-,1,-,3,1,0,0,2,0,0,0,0,0,-,-,0,0,1,0,2,1,0,2
전남,함평군,부상[명],5,3,4,-,9,171,52,23,20,2,4,4,2,4,2,2,9,186,64,15,20,4,4,7,3,2,3,-,11,185,54,30,14,6,4,4,8,-,8,-,5,155,41,6,11,3,6,1,6,3,-,-,14,132,45,60,19,6,4,6
전남,영광군,사고[건],27,9,3,-,3,123,24,10,10,10,4,2,15,9,-,1,5,106,28,7,8,2,7,2,17,10,3,1,8,66,17,18,6,5,4,-,12,9,1,2,11,49,19,12,5,1,1,1,14,8,1,1,12,61,14,12,7,2,1,1
전남,영광군,사망[명],2,1,0,-,0,5,1,0,1,1,0,0,1,2,-,0,0,6,0,0,1,1,1,0,0,2,0,0,0,2,0,0,1,1,1,-,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0
전남,영광군,부상[명],29,8,3,-,3,203,54,17,11,13,4,2,14,7,-,1,5,197,53,11,12,1,8,2,17,8,3,1,8,94,27,32,5,4,6,-,12,7,1,2,11,77,26,15,4,1,1,0,15,9,1,1,12,101,27,18,6,1,3,1
전남,장성군,사고[건],8,3,2,-,19,85,43,82,12,1,5,10,5,3,2,-,13,91,54,60,10,4,5,2,4,6,2,-,6,96,36,30,6,1,2,6,5,5,1,1,11,68,39,42,9,2,5,4,5,5,1,-,16,71,43,36,3,1,2,8
전남,장성군,사망[명],1,1,0,-,0,2,0,2,0,0,0,1,1,1,0,-,0,1,2,1,0,0,0,0,1,0,0,-,1,5,0,1,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,1,0,0,-,2,2,0,1,0,0,1,1
전남,장성군,부상[명],7,2,2,-,22,155,105,148,13,1,7,14,4,2,2,-,14,128,114,95,13,5,7,2,3,6,3,-,5,170,70,40,11,1,2,6,5,4,2,1,11,110,81,71,13,3,7,4,4,7,1,-,16,121,90,48,3,1,1,14
전남,완도군,사고[건],9,5,2,1,19,87,16,13,17,7,3,7,11,3,4,-,28,59,15,36,5,1,1,7,7,4,1,3,18,54,12,41,8,4,4,7,5,6,1,2,12,54,10,47,9,3,-,4,10,10,6,1,11,59,13,25,3,1,4,3
전남,완도군,사망[명],0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-,3,0,2,1,1,0,0,3,0,0,0,0,2,1,1,0,2,0,1,1,0,1,0,0,0,1,0,1,2,3,-,1,1,0,0,0,1,2,0,1,1,1,0,1
전남,완도군,부상[명],9,6,2,1,19,156,38,18,20,18,4,8,10,2,4,-,27,102,31,55,5,1,1,7,7,4,1,3,17,96,17,71,8,4,3,8,5,5,1,2,12,95,14,78,10,0,-,6,9,11,6,1,10,79,19,42,4,0,6,2
전남,진도군,사고[건],10,4,1,-,8,68,16,19,8,1,1,4,5,6,1,-,7,51,14,11,4,-,3,3,8,3,3,-,3,56,9,6,1,3,1,-,6,3,-,3,9,40,10,,-,2,2,-,6,7,2,-,11,52,8,13,8,2,5,-
전남,진도군,사망[명],3,0,0,-,1,5,1,0,0,0,0,2,1,1,0,-,0,2,0,1,1,-,0,2,2,0,0,-,0,0,0,0,0,2,0,-,1,1,-,0,1,2,1,,-,1,0,-,1,1,1,-,0,1,1,0,2,0,3,-
전남,진도군,부상[명],7,4,1,-,7,131,20,31,15,1,4,2,4,5,1,-,8,90,21,12,6,-,5,2,6,3,3,-,3,95,19,9,2,3,2,-,5,2,-,3,9,50,13,,-,1,2,-,6,6,2,-,11,87,15,20,7,2,2,-
전남,신안군,사고[건],3,1,1,-,16,51,10,47,3,-,4,5,5,2,1,-,5,35,5,39,4,4,1,4,1,2,-,-,4,30,11,38,5,3,4,7,,4,-,-,9,32,15,17,7,4,3,6,1,2,-,1,15,52,12,10,2,2,1,6
전남,신안군,사망[명],1,0,0,-,1,0,0,1,0,-,0,0,2,0,0,-,1,0,0,1,1,4,0,1,1,0,-,-,0,1,0,2,1,0,1,2,,1,-,-,2,0,0,0,4,0,1,0,0,2,-,0,1,1,1,0,1,2,0,1
전남,신안군,부상[명],3,2,1,-,19,117,26,84,7,-,5,5,3,2,1,-,4,74,12,71,3,3,1,3,0,2,-,-,4,48,34,64,5,3,4,6,,3,-,-,7,87,29,28,4,5,2,6,1,0,-,1,15,97,30,16,2,0,1,5
경북,포항시,사고[건],179,62,32,10,197,1225,342,640,43,3,7,37,115,61,13,8,140,1081,317,712,32,3,8,46,172,54,48,12,83,1461,354,270,32,7,13,26,138,93,32,18,103,1095,305,322,22,7,16,52,155,80,36,24,146,1282,315,442,29,4,4,37
경북,포항시,사망[명],7,5,0,0,1,12,1,2,2,1,1,1,6,2,0,0,4,3,3,4,3,0,0,2,5,1,0,0,2,11,3,0,6,0,1,0,6,1,1,0,2,9,1,3,0,0,1,3,2,2,0,0,3,6,2,0,3,3,0,2
경북,포항시,부상[명],185,59,33,10,202,2037,683,954,50,2,6,48,122,62,13,8,155,1780,563,1084,35,3,10,51,185,53,49,13,87,2281,665,392,33,9,15,29,143,94,31,20,106,1681,591,533,24,7,16,54,165,85,37,26,150,2031,569,680,33,9,4,40
경북,경주시,사고[건],114,57,49,11,40,1032,231,73,78,19,18,19,81,53,32,7,42,743,204,55,43,14,17,20,63,43,21,9,60,692,205,90,36,10,10,19,67,46,21,6,43,633,208,99,37,11,16,19,82,47,11,11,66,528,195,157,35,8,9,27
경북,경주시,사망[명],3,1,1,0,1,9,5,2,7,3,2,1,5,2,0,0,3,8,4,1,3,4,0,0,5,2,0,0,3,8,7,1,8,2,2,0,3,3,0,0,0,6,5,1,11,0,4,2,4,1,0,1,2,12,4,3,7,5,0,3
경북,경주시,부상[명],118,61,50,11,42,1691,490,96,93,21,17,24,83,52,35,7,52,1133,369,73,52,14,19,23,63,43,23,10,57,1120,372,137,42,9,10,22,67,44,21,6,44,970,443,125,44,12,14,20,87,49,12,10,67,789,360,215,38,5,11,27
경북,김천시,사고[건],54,32,7,13,33,331,90,76,27,6,9,5,61,26,7,10,15,265,102,33,25,9,10,15,42,18,10,8,17,276,79,26,18,2,9,10,37,17,9,2,6,227,76,23,17,6,3,5,44,15,6,-,20,164,65,33,11,3,11,4
경북,김천시,사망[명],3,3,1,0,0,1,6,0,2,0,1,0,5,0,1,0,0,8,3,1,4,2,2,3,1,0,0,0,2,3,8,0,7,0,1,0,1,2,0,0,0,7,3,2,1,1,0,0,1,1,0,-,0,6,1,0,0,0,1,0
경북,김천시,부상[명],53,29,6,15,40,483,154,113,33,10,10,6,60,27,6,10,15,363,150,45,24,9,8,13,45,19,10,9,15,383,125,32,14,4,8,14,38,15,9,2,6,333,131,31,19,11,3,5,47,14,6,-,25,221,104,47,18,3,11,4
경북,안동시,사고[건],53,9,20,21,61,475,160,158,29,15,17,27,57,6,20,16,50,453,158,112,21,7,15,14,44,6,7,9,56,307,114,193,7,5,5,21,44,11,3,2,78,227,82,230,23,5,8,14,55,3,4,3,78,162,85,261,26,5,11,29
경북,안동시,사망[명],0,2,1,0,3,7,1,4,4,6,0,3,3,0,0,0,0,4,2,2,3,1,3,4,3,0,0,0,2,3,2,6,2,0,1,0,1,1,0,0,6,4,2,2,1,3,2,4,0,0,0,0,2,2,1,4,1,2,1,4
경북,안동시,부상[명],56,7,19,22,65,780,276,250,28,12,18,29,63,6,20,16,52,747,331,163,25,13,14,20,42,6,9,11,56,500,257,287,11,6,4,23,47,11,3,2,78,404,142,350,26,5,8,10,59,3,5,3,78,281,199,428,38,12,12,26
경북,구미시,사고[건],127,16,2,13,160,496,274,845,38,9,8,39,74,11,7,14,108,492,221,678,38,2,20,28,117,15,8,20,85,661,257,459,37,4,14,14,95,28,9,11,98,651,272,419,31,3,16,19,106,21,10,11,89,549,218,372,38,4,11,24
경북,구미시,사망[명],6,1,0,1,4,5,3,4,4,1,1,0,2,1,0,0,7,2,1,3,3,0,5,1,5,0,0,0,2,3,7,3,6,0,0,0,0,1,0,0,2,4,7,4,8,0,1,2,4,0,0,0,1,3,4,3,5,0,1,1
경북,구미시,부상[명],132,17,2,14,167,792,468,1300,35,9,9,44,79,10,7,15,105,738,416,963,46,6,15,29,127,16,8,21,86,962,430,625,34,5,15,14,100,28,9,11,97,975,503,552,26,3,15,19,117,21,10,11,89,777,381,510,38,4,10,27
경북,영주시,사고[건],46,14,5,3,59,263,70,67,13,3,6,6,26,8,4,3,43,190,48,73,14,5,1,4,28,17,-,4,38,252,78,36,6,3,7,3,35,10,-,8,20,232,60,32,8,4,1,4,26,11,4,1,16,142,38,39,6,1,1,5
경북,영주시,사망[명],5,1,0,0,1,3,0,1,0,0,0,0,1,1,0,0,3,0,1,2,2,0,1,0,1,2,-,0,3,7,0,0,0,0,1,1,1,1,-,0,2,3,4,1,3,1,1,0,3,2,1,0,0,0,0,1,1,0,1,1
경북,영주시,부상[명],45,13,5,3,60,359,128,90,21,4,7,6,26,7,4,3,42,268,94,83,14,5,0,4,30,16,-,4,36,354,125,42,6,3,6,2,36,9,-,8,21,312,90,47,7,4,0,4,23,10,3,1,16,201,72,47,13,1,0,4
경북,영천시,사고[건],57,14,13,7,23,390,111,107,49,4,6,11,46,9,10,1,23,385,106,81,32,7,9,8,45,4,10,2,27,423,149,27,27,7,7,12,36,17,4,5,15,202,58,41,14,7,-,13,39,22,7,4,18,219,69,49,17,4,4,9
경북,영천시,사망[명],8,1,0,1,1,4,2,2,3,0,1,0,2,1,0,0,2,6,4,0,5,1,0,0,0,0,0,0,1,4,3,0,0,2,2,0,3,1,1,0,0,4,5,0,3,1,-,0,4,0,0,0,2,6,2,2,1,2,1,0
경북,영천시,부상[명],53,14,13,7,24,735,212,186,76,6,7,17,45,8,10,1,21,695,210,130,43,7,11,8,47,4,10,2,28,752,278,45,31,5,5,15,35,17,3,5,16,337,92,62,17,11,-,18,36,22,9,5,16,350,146,77,20,5,3,9
경북,문경시,사고[건],22,12,2,4,16,197,85,23,19,5,14,7,14,9,1,2,11,159,54,55,12,14,9,4,27,10,-,5,16,152,49,6,7,5,6,6,10,4,2,7,12,143,57,21,5,5,7,5,12,11,3,9,15,136,58,29,14,2,2,5
경북,문경시,사망[명],1,1,0,0,0,2,2,0,1,0,0,1,1,1,0,0,0,4,3,4,0,1,1,0,0,2,-,0,0,1,2,0,1,0,1,2,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,2,2,0,1,1,0,1
경북,문경시,부상[명],21,11,2,4,17,315,172,29,29,8,17,6,16,8,1,2,11,258,111,70,14,19,8,4,28,8,-,5,16,233,111,6,12,6,5,4,10,4,2,7,14,222,128,27,6,9,7,5,14,14,4,9,16,166,119,48,18,1,3,6
