사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
2024-07,8호선,2811,암사,48,0,17220,799,31575,5597,89661,9396,112220,21415,53585,14219,30278,12905,26463,15496,26326,17639,24074,19682,20613,21277,20621,26892,22084,33156,22892,48078,23140,78326,14030,61009,10810,34467,8005,28566,5407,31083,2244,15424,515,3998,0,673,0,0,0,0
2024-07,8호선,2812,천호(풍납토성),81,2,10819,1733,18081,14075,45352,15922,61869,30298,33669,26246,20665,19232,19972,20958,21529,22454,21546,24339,21023,25143,23562,29443,27368,32841,32954,47431,33696,73194,21358,48567,18215,28700,13356,25155,9916,21229,4683,11393,1134,3926,0,172,0,0,0,0
2024-07,8호선,2813,강동구청,32,3,5921,839,12961,5975,34363,16093,42928,36108,25329,15264,16361,11178,14603,10187,14276,11147,14661,13465,13621,13150,14342,16281,16410,18657,20789,24587,27926,40395,10608,27199,8288,16931,7183,16325,4935,14034,1901,7425,513,2405,0,0,0,0,0,0
2024-07,8호선,2814,몽촌토성(평화의문),9,0,1634,2774,4852,9233,14662,10850,21479,30145,12996,14057,7884,8711,7882,7602,8294,8078,8352,8295,8676,7506,9768,8409,15543,10113,18891,13919,24627,19897,9821,15728,8324,8748,8248,8062,6119,7019,2925,4040,539,1382,1,0,0,0,0,0
2024-07,8호선,2815,잠실(송파구청),9,0,1462,2858,4914,11762,10513,35745,14377,87436,10492,52111,10498,38140,14648,38398,17863,36495,21738,36934,27844,33908,36325,33291,42889,34581,55403,40992,76529,47902,45084,24529,43164,14019,42066,9504,29297,6930,9234,3999,1702,1606,0,67,0,0,0,0
2024-07,8호선,2816,석촌,0,0,2679,787,6358,4214,17213,9828,25932,23871,13697,21394,11086,13491,12252,14528,12305,14494,12286,15422,13372,15583,13586,15583,15114,17409,19295,23661,20402,33326,12074,20530,11309,12866,11900,10108,9054,8877,3480,5374,655,2130,0,33,0,0,0,0
2024-07,8호선,2817,송파,19,0,3589,696,11273,7007,33380,10908,39578,21595,23192,11606,16924,9793,15249,9573,15473,10916,15039,12906,13271,13859,16111,16098,16873,18882,16691,24946,19772,34401,10424,26554,7504,15784,5970,14606,5016,13320,1788,6467,280,1923,0,200,0,0,0,0
2024-07,8호선,2818,가락시장,176,1,3328,2994,6302,7729,12754,16818,14936,42715,11065,16085,10099,11447,10458,10754,10492,10888,11104,11780,12215,11188,13687,10985,14458,13951,21187,16562,28878,21556,12666,14773,11409,10019,10680,9087,8346,7199,3683,4074,929,2075,1,453,0,0,0,0
2024-07,8호선,2819,문정,1,0,2740,3649,8540,12998,28791,63422,36555,191017,21824,84248,17530,30152,19268,19874,21333,19477,23725,22080,26677,18850,29719,19481,35959,21947,93640,27280,137416,44092,45035,29928,31125,16672,26206,15089,19141,13723,7212,7686,1334,2075,0,0,0,0,0,0
2024-07,8호선,2820,장지,8,1,6759,3095,20003,12255,49901,28085,56933,51619,32790,35428,22205,20567,19212,21160,20150,20557,21502,20533,22383,21543,27999,23230,32834,26840,46873,35982,52986,53111,29966,35012,23632,21711,17359,17865,9026,16524,3115,8919,667,2480,0,1,0,0,0,0
2024-07,8호선,2821,복정,23,0,5068,2291,11854,8656,30767,11154,39613,18367,21976,11419,13522,7432,10338,6504,11868,8452,10498,7986,9931,8048,11623,10297,14966,13849,20974,21165,24137,32275,14916,22160,8360,14121,6974,12515,5472,11914,2312,4826,504,1032,0,0,0,0,0,0
2024-07,8호선,2822,산성,14,2,5452,578,11782,2259,32996,3203,34794,7904,16650,4989,10734,5112,8889,5151,8940,5910,8333,6351,7211,7431,7369,9856,8116,12123,8225,16987,7330,30432,3615,24195,2747,14711,2227,13013,1486,12467,791,6663,190,2588,0,21,0,0,0,0
2024-07,8호선,2823,남한산성입구(성남법원.검찰청),95,3,11591,1786,23818,5404,57444,10809,68991,20346,33602,11704,20806,9911,18655,9741,18362,11298,16710,11972,14891,13148,14673,17938,16594,22443,19665,28362,20300,48432,9317,36231,6495,23590,4739,21504,3138,19665,1220,11217,230,4209,1,23,0,0,0,0
2024-07,8호선,2824,단대오거리,32,1,11038,1744,21264,6494,52370,11099,60441,19956,29377,9802,18015,8852,15525,9937,16480,11123,14810,11581,13078,13598,13061,18313,15397,22912,18923,29326,21552,50617,10101,37811,7525,22129,5228,20069,3416,19614,1477,10448,390,3359,0,79,0,0,0,0
2024-07,8호선,2825,신흥,4,0,3965,496,7881,2330,19317,3783,23460,7113,12413,4472,7618,5365,6954,6343,7511,7557,6984,9011,7366,8841,8399,9779,9933,11698,9723,13723,9314,21161,5275,17213,4074,10680,3073,8794,2074,7682,979,4737,220,1214,0,190,0,0,0,0
2024-07,8호선,2826,수진,22,6,4140,571,7568,2140,17982,5503,23840,12283,13594,7280,9038,6676,8691,6299,10444,6954,8976,8120,7887,8266,9199,8796,11749,9984,9850,11158,8437,17811,5231,13527,4081,8870,3828,7922,2629,6969,1038,5099,275,1213,1,252,0,0,0,0
2024-07,8호선,2827,모란,22,0,2821,694,3266,3558,9499,4979,12334,11224,7121,6944,7449,6785,8299,6664,9787,7102,9683,6825,9420,6485,10579,7779,12349,8312,11467,8286,12223,11344,7305,6824,5215,4239,4706,4024,3814,3338,2259,2308,665,1354,1,362,0,0,0,0
2024-07,8호선,2828,남위례,2,0,1892,1271,7962,4448,23745,9562,27878,27224,14418,11864,9367,6935,8364,6207,9380,7127,9075,8532,9030,7969,11539,9188,12704,11749,17030,16407,19874,26881,8792,20679,7060,11301,7354,10330,5648,9325,2559,5646,746,1929,0,0,0,0,0,0
2024-07,9호선,4101,개화,5,0,2244,237,9204,3017,17340,3799,11496,5582,4258,2563,2589,1783,2552,2187,2364,1915,2283,1909,2658,2204,2759,2541,4439,2613,6394,4136,6100,7328,2224,6425,1471,3057,1516,2221,669,2008,285,1207,78,443,1,28,0,0,0,0
2024-07,9호선,4102,김포공항,9,0,665,2715,3442,13609,11749,17625,11786,20814,7569,18533,8279,20116,9840,22603,10218,24632,12623,24178,14722,23404,17140,21356,15906,24478,19616,27805,21150,27887,14942,15957,13434,6647,12672,4196,10040,2971,4056,2052,103,1363,1,155,0,0,0,0
2024-07,9호선,4103,공항시장,9,0,3923,237,5189,1294,10812,2467,13029,4790,6708,3716,5107,3088,4735,3726,5170,4406,4699,4210,4260,4568,4393,5677,4663,6561,5397,7850,4761,13400,3119,9669,2660,7074,2096,6288,1508,5753,824,3973,184,1493,2,120,0,0,0,0
2024-07,9호선,4104,신방화,1,0,5427,782,13629,2530,32168,5671,30659,13550,15456,9046,12101,6597,11580,6467,12110,8348,10533,9645,8927,9980,10762,11061,10597,13684,10527,17329,11270,27486,6725,23769,5276,13693,4098,11238,2786,12099,1252,6807,212,2461,0,1,0,0,0,0
2024-07,9호선,4105,마곡나루(서울식물원),6,0,5021,1795,11266,20948,32753,27113,33021,65524,16943,26698,12189,14575,13042,12358,15655,12270,16317,13659,15715,12947,19024,14538,29650,17955,48412,25941,55177,41594,23751,31158,20634,18392,18489,17413,15241,15330,7483,10361,991,3622,2,375,0,0,0,0
2024-07,9호선,4106,양천향교,2,0,4796,1445,12420,10691,35074,15290,35299,45857,16233,16090,12360,9980,12405,8310,13703,9797,13219,11155,11995,9761,14065,11598,17231,13931,26086,19092,37179,31959,11795,27595,8712,16222,7374,16363,5055,13357,2271,10478,490,2715,3,162,0,0,0,0
2024-07,9호선,4107,가양,128,0,16891,1639,32467,9873,86080,31643,85942,59119,45787,33150,33974,21087,31603,21121,34171,23594,31059,24723,27478,26738,29944,32473,35046,37855,44902,47538,54440,80575,24354,66428,18183,39523,16231,34385,10917,30854,4463,19781,740,6024,3,270,0,0,0,0
2024-07,9호선,4108,증미,1,0,2842,614,9332,2982,25972,12792,27562,53658,13365,20468,9771,7602,9474,6700,9433,6784,9495,7232,8462,7763,8744,8324,9710,9644,23842,13766,42671,22834,11492,16577,6355,9712,5193,8608,2847,8744,1140,4623,246,1546,0,0,0,0,0,0
2024-07,9호선,4109,등촌,27,0,7424,1209,17115,4134,55045,9307,64745,21149,27933,13813,19230,12126,17762,12317,18614,13600,17288,14224,15437,15381,15590,18761,17217,21475,19032,33382,21259,52124,10867,40173,8386,22461,7002,19179,5443,16614,2385,9698,494,3293,0,1,0,0,0,0
2024-07,9호선,4110,염창,19,1,13486,903,30438,5137,86258,9509,93168,22343,48288,13622,29134,11817,24810,12708,25813,14582,22556,17249,19618,19306,19555,23619,21369,29835,23971,49374,26980,79868,14728,65264,11591,39956,10533,34039,7388,34330,3165,19744,619,6790,0,301,0,0,0,0
2024-07,9호선,4111,신목동,3,0,3173,472,7413,2705,23950,3848,21133,8437,9803,4799,7306,3223,6193,3318,6117,4185,4946,5129,4866,4525,5210,5308,6474,7133,7891,9212,7658,16389,3601,12696,2459,7477,1991,7498,1829,6308,698,4286,156,1205,0,94,0,0,0,0
2024-07,9호선,4112,선유도,3,0,2234,1524,7418,5626,25452,16505,30279,45760,13432,22777,9754,9080,9442,7940,10335,8586,9812,8233,9589,8318,11260,9623,14297,10238,28701,14454,40061,26266,14257,17349,8750,10409,7038,8831,5109,8598,2170,4710,390,1502,0,15,0,0,0,0
2024-07,9호선,4113,당산,92,0,9418,1546,21227,7486,61377,18377,70205,51552,39223,26264,27980,17237,26358,19241,29053,20744,26890,23262,24933,22273,26400,25725,30301,32798,42061,49752,53832,74809,25849,54974,21301,35991,20549,34735,17564,31531,8401,19752,1599,5591,7,330,0,0,0,0
2024-07,9호선,4114,국회의사당,4,0,909,2059,2252,11946,5279,53498,8395,179370,8044,66866,10384,28558,14451,22118,17738,20165,20880,22480,25319,17272,28248,12554,37580,12090,82578,15326,117766,13822,41151,9064,26040,5780,24082,5372,14744,4856,5352,2821,1065,1079,0,0,0,0,0,0
2024-07,9호선,4115,여의도,9,0,3493,3007,5280,28722,10291,170232,13061,196248,12795,88730,16271,41973,24487,39047,26132,38234,32681,39720,38062,33041,48655,30929,70703,29467,183026,32528,175902,36337,82366,20654,68852,11067,50279,9533,28007,8625,9944,4580,1478,1813,0,280,0,0,0,0
2024-07,9호선,4116,샛강,11,0,1481,1072,2727,4943,6065,19463,7447,43215,5646,15971,5651,9359,6773,8592,7533,7639,8717,8514,9499,7143,10532,6752,12499,8729,23455,11245,35047,14350,13188,8975,11144,4825,10673,4225,7964,3984,3844,2258,959,901,1,23,0,0,0,0
2024-07,9호선,4117,노량진,654,5,18938,1722,26725,12827,72918,43620,99527,63685,54317,37785,33126,22520,31921,25757,34185,29766,38664,33230,32699,31041,32023,33875,38273,41325,49666,63540,53243,95376,30290,61883,31693,42444,35226,42087,39434,41266,11735,22464,1433,6630,0,0,0,0,0,0
2024-07,9호선,4118,노들,5,0,4648,369,6913,1360,20157,2614,24431,4031,14121,3797,9092,3457,7537,3720,7533,4849,7286,4824,6209,5880,5553,6915,6460,8493,6992,12331,6746,18344,4058,13298,3483,8975,2896,7813,2315,7387,1043,3930,217,1342,1,0,0,0,0,0
2024-07,9호선,4119,흑석(중앙대입구),0,0,3704,1192,6893,5647,21212,12213,25616,21568,16309,15275,12944,11443,13174,10897,14618,12817,14461,13421,14120,12434,16114,13566,18624,14534,22981,20650,15158,28341,10245,19514,8686,13454,8132,11575,7007,11576,2996,6699,652,2727,0,25,0,0,0,0
2024-07,9호선,4120,동작(현충원),18,0,1087,313,1685,2066,5026,2242,5610,3807,3597,2653,2938,2811,2965,1855,3329,1900,2925,2092,2780,2276,2906,2171,3794,2461,4198,3732,4372,5045,2041,3178,1648,2061,1436,1853,1114,1838,537,1220,99,920,3,277,0,0,0,0
2024-07,9호선,4121,구반포,1,0,252,854,640,7033,1606,2950,2107,4333,1270,3202,1121,1607,1340,1271,1312,1541,1492,1520,1674,1394,2168,1376,5936,1428,6895,1919,4750,2558,2237,1460,1401,787,983,769,810,696,223,392,53,220,0,3,0,0,0,0
2024-07,9호선,4122,신반포,3,0,956,500,2756,4457,9389,8988,12208,12104,8103,7791,6108,5135,5761,4879,6248,5439,6597,6206,6261,6048,8464,5888,9709,6250,10779,9106,11426,11747,6321,9020,4840,5454,5116,4462,3220,4971,908,2342,201,831,1,0,0,0,1,1
2024-07,9호선,4123,고속터미널,22,2,2625,1366,7266,14192,21118,19419,28022,32894,21743,33516,19524,39408,21644,41153,24495,42473,26959,42252,29811,45098,34601,44876,38611,46894,41291,52681,39950,60510,31817,39082,29654,27322,22535,23781,19156,22816,6786,9828,1014,2209,1,3,0,0,0,0
2024-07,9호선,4124,사평,0,0,1233,303,3672,2114,12865,5470,15269,8306,9462,4301,7143,4079,6210,4247,6842,5200,6725,6876,6138,6223,6726,7262,8436,7790,9268,9831,9094,13537,5354,10036,3468,6858,2544,6282,2136,6486,691,3128,166,825,1,1,0,0,0,0
2024-07,9호선,4125,신논현,66,2,4043,1514,13560,18650,33435,44764,43127,97610,33182,109065,28277,60592,33083,45187,39626,46764,42718,49046,45722,47432,52332,48887,66051,54187,88353,74456,118157,100501,84153,58685,64377,33823,68758,27001,60158,22772,29568,13160,5272,3518,4,674,0,0,0,0
2024-07,공항철도 1호선,4201,서울역,347,6,3365,1724,4667,15667,12301,23163,17765,36285,17422,30618,18507,24941,23609,24217,28995,25015,28665,23345,23032,19250,30880,22032,31125,22241,39613,24556,39987,24495,29771,21226,21953,14269,24219,13011,17901,10642,11171,5309,188,3338,0,0,0,0,0,0
2024-07,공항철도 1호선,4202,공덕,86,2,2203,167,3044,1875,7346,4556,7878,13107,4999,6151,4305,3877,4388,4366,3887,4401,4169,4989,3526,4817,3715,5319,4869,6658,7574,10132,11356,14565,5081,9168,4051,6512,3833,6445,3302,6256,1542,4167,68,1935,0,2,0,0,0,0
2024-07,공항철도 1호선,4203,홍대입구,211,12,5666,489,6754,4506,12071,11267,15501,28536,13577,31133,14949,25708,16620,30294,18564,35235,21327,36880,23676,32069,29234,31270,35710,32903,44371,37469,50642,43704,40864,29693,38798,16648,42604,14146,36719,12882,16426,9694,1543,3266,0,0,0,0,0,0
2024-07,공항철도 1호선,4204,디지털미디어시티,159,2,4466,793,10001,7813,24339,35698,24686,93534,13298,43128,10080,15801,10766,12027,11655,12526,12380,12692,12872,10338,15732,11206,21324,13636,54407,21410,87350,31086,33809,20406,20507,11748,17877,10534,16140,9811,6242,6392,724,3445,1,33,0,0,0,0
2024-07,공항철도 1호선,4206,마곡나루(서울식물원),30,1,2843,1928,5738,34059,15652,37919,16414,76201,8322,32922,5265,10681,7397,6309,7763,7058,7532,7798,7799,6945,13691,6111,31479,7885,72865,12307,57215,18579,22100,11715,14597,7509,11829,7011,10383,6998,2907,4465,473,2770,0,0,0,0,0,0
2024-07,공항철도 1호선,4207,김포공항,19,1,2046,2321,3460,12381,7809,23133,12486,19573,16542,11536,18496,10079,18546,10578,16928,12105,19942,11400,21046,9967,20055,9002,17137,10199,23576,11939,28124,10327,19286,5828,15691,2911,19690,1672,16238,1452,7254,949,197,762,2,56,0,0,0,0
2024-07,공항철도 1호선,4208,계양,34,0,15138,868,42064,3397,80601,5255,59070,7437,35315,6272,22869,5151,20337,6351,18761,7180,15485,10207,13073,12401,12439,15750,14260,23471,14038,33173,10880,65000,7007,56668,4840,33138,4188,30053,2817,28050,1398,17262,205,5400,0,0,0,0,0,0
2024-07,공항철도 1호선,4209,검암,1466,2,8985,527,15424,2519,35878,8059,24822,17765,12528,5324,8867,3641,8826,3510,7922,4413,7067,4966,6090,5569,6308,6978,7973,10226,9310,15092,13267,27336,4743,25353,3685,14069,2868,12958,2316,12465,1074,10190,165,4758,0,0,0,0,0,0
2024-07,공항철도 1호선,4210,청라국제도시,193,1,7990,272,19940,5198,36770,8115,22544,20083,13272,5749,10071,3770,10900,3929,10458,4627,8905,6042,7911,6865,8807,7461,10795,10667,15904,15231,21243,26858,6354,25415,4310,16021,3486,15300,2689,15989,1272,10195,182,4187,0,0,0,0,0,0
2024-07,공항철도 1호선,4211,운서,199,7,17468,873,23596,8410,34585,12431,28924,13620,14868,11372,15493,6685,19011,7571,17606,9725,14256,10585,11952,13490,13099,14731,15217,17216,17988,22088,14133,35084,7933,28311,7679,23540,7628,22422,6620,22655,2678,17695,314,5495,0,0,0,0,0,0
2024-07,공항철도 1호선,4212,공항화물청사,6,0,692,961,1689,7920,1987,12410,2083,21245,1864,3077,857,1581,759,2653,973,2920,1203,1528,1941,1097,2931,936,4863,1368,11483,2016,15166,1044,3494,1466,2313,1890,3003,957,2661,450,699,201,9,76,0,0,0,0,0,0
2024-07,공항철도 1호선,4213,인천공항1터미널,0,0,10246,11375,12352,19997,17988,38090,18811,35587,16397,27777,16933,29218,19271,34582,24624,41823,28613,30006,34480,27961,40124,21885,35365,23536,33612,26712,38041,19528,27448,20309,24412,13021,26367,11587,29352,8496,16196,8013,213,5477,0,0,0,0,0,0
2024-07,공항철도 1호선,4215,인천공항2터미널,0,0,5579,7053,4777,12264,6961,21793,10097,19339,9037,9296,6397,11402,6565,15920,7598,17789,12598,13045,14798,12070,20509,10352,18861,10185,23857,11502,22835,7067,13164,4403,12738,4046,13931,2750,12362,1681,4562,1682,1,2312,0,0,0,0,0,0
2024-07,공항철도 1호선,4217,영종,17,2,3917,186,13119,2244,17689,3291,13010,3859,9263,3144,8329,3109,8564,4133,7606,4101,6350,4213,5641,5590,5850,7602,6669,8466,6687,9029,4487,16644,2983,15924,2429,9065,2288,9593,1936,8699,858,7706,157,2676,0,0,0,0,0,0
2024-07,9호선2~3단계,4126,언주,3,0,1316,1221,3011,8802,8074,26577,11549,80474,10775,60100,10873,25402,12069,14901,15628,12799,14494,16461,16725,14318,19846,12763,25336,12928,49022,14654,68523,17448,33796,11695,19420,7833,14598,8264,10798,5768,3945,3773,781,1292,0,63,0,0,0,0
2024-07,9호선2~3단계,4127,선정릉,1,0,1409,1220,4458,7420,9120,22325,11510,64932,9050,50893,7738,21789,8687,13279,11230,12540,11378,14163,12801,11984,14496,10837,19343,10702,35011,13572,58835,16769,31244,11484,16062,8051,13775,7645,10149,6920,3788,4307,863,1441,0,16,0,0,0,0
2024-07,9호선2~3단계,4128,삼성중앙,0,0,1108,636,3585,5131,6837,19547,9030,53027,7426,38244,6478,13992,7091,10053,9606,9871,9933,8900,9816,8678,11547,8365,16190,8741,29474,12213,49226,13940,20821,9427,12228,6033,10862,4781,7212,4745,2809,2554,578,1050,0,0,0,0,0,0
2024-07,9호선2~3단계,4129,봉은사,10,0,1868,1797,5514,15473,10085,47991,11261,131815,9671,98237,10805,57743,17604,49021,25027,44971,30472,47973,38153,39076,47285,34417,62601,31850,96610,28920,126658,29791,61938,17912,45327,10420,38970,8537,24575,5672,6481,3410,945,898,0,0,0,0,0,0
2024-07,9호선2~3단계,4130,종합운동장,2,0,1474,289,4143,1934,11441,6604,14905,12457,10187,9918,6911,5737,6422,5981,7089,6528,7734,7622,7071,8311,7731,8816,9510,10636,13016,14705,13494,19335,8338,12550,8743,7506,8956,6793,9037,6224,3591,3228,651,1032,0,14,0,0,0,0
2024-07,9호선2~3단계,4131,삼전,18,0,5098,626,8291,2716,26551,6113,40708,18049,25979,9331,13131,6426,10762,6835,11095,7730,10883,8935,9900,8993,9682,10200,10449,13795,14009,19145,18888,31689,8165,24699,6619,14507,5742,15048,4650,11700,1807,8042,436,2517,0,506,0,1,0,0
2024-07,9호선2~3단계,4132,석촌고분,1,0,3640,669,7747,2415,21832,5934,36273,16308,21689,11053,11452,6529,10736,6887,12279,9406,9766,8645,8865,9110,10218,9651,11490,11840,12380,16831,16453,29415,7431,22008,5813,13472,5043,12283,4097,11937,1570,6433,331,2666,0,22,0,0,0,0
2024-07,9호선2~3단계,4133,석촌,7,0,3549,412,10731,3113,27443,6385,38196,15782,25462,12889,15268,10192,14208,10265,14579,11106,14222,11749,14129,12129,13880,13156,16657,14277,18887,21920,19770,34655,11847,26863,10913,16461,11353,13348,9176,14575,3873,7242,670,2243,0,7,0,0,0,0
2024-07,9호선2~3단계,4134,송파나루,0,0,2266,308,5000,1725,14620,5228,23506,14182,13916,9567,8080,6206,6913,7932,7600,9037,8510,9152,8192,8846,8536,10051,8697,11927,10911,18271,15443,27061,7947,19582,7610,10366,8176,7733,6475,7440,2611,3984,562,1414,0,0,0,0,0,0
2024-07,9호선2~3단계,4135,한성백제,0,0,1198,404,3974,1092,9643,2316,13084,8239,7140,4883,4240,3331,4127,3084,4431,3274,4427,4028,4356,3390,4251,3742,4766,4871,6460,6433,9083,10292,3394,8329,2956,4447,2648,4584,1970,3590,721,2620,182,749,1,1,0,0,0,0
2024-07,9호선2~3단계,4136,올림픽공원(한국체대),0,0,1681,549,7382,4406,16934,5972,19698,12234,12234,9400,8136,7799,7974,9346,8688,9700,8631,13079,7829,13973,9071,16770,11263,16859,13659,18492,14044,21513,12612,15804,21237,10806,16062,10316,9621,9771,1912,5953,180,1838,0,46,0,0,0,0
2024-07,9호선2~3단계,4137,둔촌오륜,4,0,580,469,1338,6698,3626,3869,4392,2953,3257,1590,1896,942,2124,1111,1990,1155,1853,1122,1650,1165,2561,1530,6171,1832,3997,2337,2017,3787,1196,2790,645,1786,749,1483,450,1721,205,736,55,294,0,28,0,0,0,0
2024-07,9호선2~3단계,4138,중앙보훈병원,2,0,4319,784,21175,8493,51861,14231,52165,24518,30921,16063,21902,15699,20032,10197,18148,12913,14245,14407,18107,13526,20182,13066,20564,13560,23853,22063,16872,40491,7186,31097,5434,18627,4353,16756,3269,18337,1186,7960,190,2541,2,186,0,0,0,0
2024-07,우이신설선,4701,북한산우이,14,4,1888,597,3564,2016,10034,3246,9752,6763,5824,8286,4766,8614,5409,7721,6430,6404,7131,5244,7596,4707,7424,4749,6638,4901,5752,5188,4805,6417,3450,5491,2563,3463,1901,2981,1098,2376,545,1460,187,548,1,41,0,0,0,0
2024-07,우이신설선,4702,솔밭공원,20,1,1961,359,4363,1288,11737,1572,11583,3530,7350,3742,5473,2929,4612,3039,4798,3605,4216,4077,3662,4152,4042,4614,4075,5642,3915,6030,3081,8400,1902,7829,1443,5002,959,4419,708,3630,318,2572,86,657,0,12,0,0,0,0
2024-07,우이신설선,4703,4.19민주묘지,11,1,1401,450,3513,1243,9378,2188,10836,5312,7145,4675,5500,4350,5460,4572,6048,5213,6170,4876,5299,4769,5743,5220,6002,5572,5839,6322,4811,8047,3090,8070,2546,4610,1820,3794,1157,3531,477,2467,163,711,1,3,0,0,0,0
2024-07,우이신설선,4704,가오리,5,0,2937,452,6761,1569,17879,3812,18313,7321,12173,5171,8560,5198,8190,5429,7843,6233,7205,6792,5789,6534,6465,7839,6844,9651,6553,10735,5400,15427,4049,13875,2581,7766,1708,7142,1246,6084,619,3500,185,1069,1,4,0,0,0,0
2024-07,우이신설선,4705,화계,15,1,2235,673,4937,1581,12996,2710,14586,6437,9431,6115,7352,4881,6731,5127,8357,5295,6836,5723,5745,4995,5611,6208,5651,6764,5214,7922,4714,10594,3338,9534,2089,6407,1456,4881,973,4474,567,2547,183,869,0,3,0,0,0,0
2024-07,우이신설선,4706,삼양,1,0,1377,461,3180,1566,6821,1850,7766,4274,5063,2818,4103,3146,4032,3197,4277,3391,3738,3783,3478,3519,3255,4582,3803,4844,3558,5061,2814,6565,2292,5665,1367,3651,915,3153,596,2556,276,1486,69,481,0,4,0,0,0,0
2024-07,우이신설선,4707,삼양사거리,2,0,1734,519,3210,1880,7789,2301,9856,5286,6594,3973,5183,3605,5050,3921,5169,4344,5102,4535,4041,4562,4188,5751,4295,6001,4189,6384,4247,7991,3012,6896,2171,3938,1431,3292,1048,2654,537,1461,162,441,0,2,0,0,0,0
2024-07,우이신설선,4708,솔샘,4,2,3369,437,11810,1826,31450,3525,30285,5616,17132,3504,10918,3851,9637,4314,9904,5682,8518,6207,6853,7215,7081,9128,7093,11802,6413,14841,5243,25667,3471,21943,2252,11911,1733,11453,1395,10490,493,5850,162,2000,0,7,0,0,0,0
2024-07,우이신설선,4709,북한산보국문,12,3,2455,617,8105,2427,21445,5550,23728,9839,16307,7673,11947,5545,10546,5510,10240,6536,10121,7277,9179,7765,8647,9655,10498,11911,10680,14984,10151,21517,5629,17082,4466,12196,3968,10358,2656,9649,1503,6223,533,1621,0,3,0,0,0,0
2024-07,우이신설선,4710,정릉,1,1,2139,541,5921,2165,14782,3613,17393,7717,13637,4948,9336,4046,8585,4768,8779,5834,8102,5938,7056,6402,7175,8162,7922,9690,7980,11458,8027,16082,4320,12710,3043,7787,2502,6832,2051,6101,934,3202,302,844,0,0,0,0,0,0
2024-07,우이신설선,4711,성신여대입구(돈암),1,0,869,537,1488,1453,3666,4721,6372,9921,4833,8192,4651,6588,5094,6798,6058,7582,6666,8078,6300,7455,7008,7757,8089,8424,8598,9518,9765,11925,6735,7414,6598,5057,7264,3740,6568,2807,2543,1639,625,636,0,1,0,0,0,0
2024-07,우이신설선,4712,보문,10,1,530,176,932,1273,2172,3260,4378,5023,3320,3905,2699,2612,2652,2275,3027,2560,3175,2722,3212,2543,3393,2817,3973,3037,3815,3367,3994,3714,2520,2827,1921,2086,1612,1820,1227,1640,581,920,164,316,0,4,0,0,0,0
2024-07,우이신설선,4713,신설동,83,7,1080,1023,1325,3315,1740,7079,2734,12101,2041,8675,2198,4938,2954,3404,3249,3868,3614,3867,3919,2530,6010,2331,6063,2652,7931,2378,10569,2375,5402,1391,3796,1132,2795,968,2015,959,858,654,205,467,1,107,0,0,0,0
2024-07,신림선,4401,샛강,9,0,530,776,916,2766,1739,13903,2851,28760,2209,10259,1765,4696,2126,3506,2366,3068,2599,3239,3512,2718,4337,2738,4683,3359,11875,3934,20979,4620,6710,2651,4698,1585,4458,1201,3058,1054,1592,644,406,311,0,61,0,0,0,0
2024-07,신림선,4402,대방,54,0,1910,338,2667,1455,8070,3552,12244,5880,6464,3258,4627,2808,4557,2667,4781,2928,4586,3700,4519,3163,4553,3379,4833,4246,6262,5571,6160,8749,3514,5276,3086,3805,2464,3746,2009,3510,867,2229,230,768,0,51,0,0,0,0
2024-07,신림선,4403,서울지방병무청,0,0,1361,497,3504,1343,10803,4625,14675,6953,8069,4562,6690,3196,5973,3347,5327,5685,4601,5073,5034,5136,6214,6012,5496,6780,5255,8655,4841,12607,2654,9026,1854,5792,1607,5624,1292,5324,410,3363,117,1030,0,1,0,0,0,0
2024-07,신림선,4404,보라매,1,0,1939,357,3461,1907,11022,6918,15448,14765,8578,5265,6066,3914,5708,4423,5829,4792,6075,4720,5847,4521,7013,5363,8165,5920,8363,8524,14594,13371,5450,9986,4521,5760,4074,5358,3175,4880,1557,3031,340,971,0,1,0,0,0,0
2024-07,신림선,4405,보라매공원,0,0,745,590,1900,1573,5581,5050,7656,9307,4586,4141,3538,2594,3918,2756,4159,3335,3880,3644,3644,3627,4396,3811,4403,4022,5507,5207,7039,7346,2507,5318,2156,3412,1657,2781,1227,2443,361,1571,113,534,0,0,0,0,0,0
